81233192;946406390;946406133;
81233198;946406207;946406099;
81233208;127384760;946406348;
81233212;946406086;946406128;
81233212;946406128;946406387;
81233212;946406387;946406230;
81233214;946406385;946406352;
81233214;946406352;248809279;
81233214;248809279;248809282;
81233214;248809282;946406166;
81233214;946406166;946406339;
81233221;946406250;946406323;
81233221;946406323;946406148;
53026176;127384741;671603868;
53026176;671603868;248809284;
81233186;946406092;946406299;
81233186;946406299;2159988220;
81233186;2159988220;946406121;
81233186;946406121;2159988280;
81233186;2159988280;946406265;
81233186;946406265;2159988189;
81233186;2159988189;946406090;
81233194;946406318;946406144;
81233194;946406144;946406287;
81233194;946406287;946406108;
81233194;946406108;946406255;
81233194;946406255;946406353;
81233194;946406353;946406083;
81233194;946406083;946406227;
81233194;946406227;946406382;
81233177;946406281;946406105;
81233164;946406300;946406354;
81233164;946406354;946406169;
81233164;946406169;946406314;
81233164;946406314;946406138;
81233155;946406313;946406072;
81233155;946406072;946406215;
81233155;946406215;946406369;
81233155;946406369;946406181;
81233155;946406181;946406326;
81233200;946406141;946406221;
81233169;127384757;946406231;
81233169;946406231;946406388;
81233169;946406388;946406131;
81233169;946406131;946406274;
81233169;946406274;946406096;
81233169;946406096;946406245;
81233161;946406112;946406250;
81233161;946406250;946406340;
81233161;946406340;946406157;
81233161;946406157;946406355;
81233161;946406355;946406170;
53026182;671603878;946406100;
53026182;946406100;1788443833;
53026182;1788443833;946406249;
53026182;946406249;671603881;
81233170;946406159;946406303;
81233170;946406303;946406126;
81233170;946406126;946406313;
81233170;946406313;946406269;
81233219;946406063;946406290;
81233220;946406298;946406120;
81233162;946406332;946406153;
81233162;946406153;946406229;
81233162;946406229;946406079;
81233162;946406079;946406386;
81233162;946406386;946406276;
81233162;946406276;946406238;
81233162;946406238;946406201;
81233211;946406228;946406338;
81233167;671615552;671615581;
81233203;946406246;946406140;
81233168;946406150;946406379;
81233168;946406379;946406195;
81233168;946406195;946406345;
81233217;946406081;946406292;
81233217;946406292;946406115;
81233159;946406291;946406319;
81233204;946406074;946406141;
81233204;946406141;946406316;
81233196;946406238;946406066;
81233196;946406066;946406208;
81233165;946406116;946406261;
81233218;946406210;946406360;
81233218;946406360;946406174;
81233218;946406174;946406319;
81233201;946406198;946406089;
81233201;946406089;946406236;
81233201;946406236;946406063;
81233201;946406063;946406136;
81233201;946406136;946406277;
81233201;946406277;946406101;
81233201;946406101;946406251;
81233201;946406251;946406076;
81233174;946406363;946406237;
81233188;946406353;946406167;
81233188;946406167;946406310;
81233157;946406101;946406218;
81233210;946406179;946406324;
81233179;946406276;946406365;
81233215;946406287;946406123;
81233215;946406123;946406267;
81233180;946406334;946406188;
81233180;946406188;946406104;
81233180;946406104;671615546;
81233180;671615546;946406318;
81233180;946406318;946406139;
81233180;946406139;49570475;
81233202;946406079;946406222;
81233202;946406222;946406377;
81233171;946406345;946406295;
81233171;946406295;946406117;
81233171;946406117;946406262;
81233185;946406183;946406218;
81233185;946406218;946406298;
81233185;946406298;946406335;
81233158;946406189;946406078;
81233158;946406078;946406220;
81233207;946406158;946406301;
81233207;946406301;946406124;
81233197;946406347;946406165;
81233197;946406165;946406309;
81233152;946406200;946406283;
81233152;946406283;946406106;
81233152;946406106;946406246;
81233152;946406246;946406184;
81233152;946406184;2159988173;
81233152;2159988173;2159988282;
81233152;2159988282;2159988257;
81233152;2159988257;946406328;
81233152;946406328;2159988203;
81233152;2159988203;2159988165;
81233152;2159988165;946406346;
81233172;127384724;946406191;
81233172;946406191;946406376;
81233172;946406376;946406228;
81233172;946406228;946406384;
81233172;946406384;2159988166;
81233172;2159988166;946406200;
81233172;946406200;2159988182;
81233172;2159988182;2159988234;
81233172;2159988234;2159988229;
81233172;2159988229;946406351;
81233172;946406351;946406092;
81233172;946406092;2159988187;
81233172;2159988187;2159988221;
81233172;2159988221;946406240;
81233172;946406240;2159988214;
81233172;2159988214;2159988246;
81233172;2159988246;946406068;
81233172;946406068;2159988288;
81233172;2159988288;2159988177;
81233172;2159988177;946406211;
81233172;946406211;946406336;
81233172;946406336;946406363;
81233172;946406363;2159988248;
81233172;2159988248;946406206;
81233172;946406206;946406177;
23058248;49570466;1979529662;
23058248;1979529662;49570463;
23058248;49570463;49570462;
23058248;49570462;946406124;
23058248;946406124;49570459;
23058248;49570459;49570458;
23058248;49570458;671603887;
23058248;671603887;49570456;
23058248;49570456;946406086;
23058248;946406086;49570455;
23058248;49570455;49570454;
81403243;948511615;948511629;
81403243;948511629;946406138;
81403254;946406157;946406232;
81403254;946406232;946406389;
81403254;946406389;946406203;
81403255;946406345;946406161;
81403258;948511599;248809275;
81403258;248809275;248809289;
81403258;248809289;248809284;
81403245;946406177;946406322;
81403245;946406322;2159988157;
81403245;2159988157;2159988250;
81403245;2159988250;946406147;
81403245;946406147;2159988179;
81403245;2159988179;946406225;
81403245;946406225;946406390;
81403245;946406390;946406380;
81403245;946406380;946406196;
81403245;946406196;2159988215;
81403245;2159988215;2159988269;
81403245;2159988269;2159988232;
81403245;2159988232;946406346;
81403245;946406346;948511606;
81403245;948511606;946406162;
81403245;946406162;946406304;
81403245;946406304;946406127;
81403245;946406127;946406270;
81233176;946406205;946406357;
81233176;946406357;946406171;
81233176;946406171;946406315;
81233184;946406375;946406190;
81233173;946406247;946406073;
81233173;946406073;946406216;
81233173;946406216;1788443811;
81233173;1788443811;946406371;
81233173;946406371;1788443810;
81233173;1788443810;946406082;
81233173;946406082;1788443806;
81233173;1788443806;1788443805;
81233173;1788443805;1788443804;
81233173;1788443804;946406199;
81233173;946406199;946406350;
81233173;946406350;946406151;
81233173;946406151;946406383;
81233173;946406383;946406132;
81233173;946406132;946406294;
81233173;946406294;946406330;
53026763;671615529;1788443818;
53026763;1788443818;2394086513;
53026763;2394086513;946406297;
53026763;946406297;946406266;
53026763;946406266;946406210;
53026763;946406210;946406154;
53026763;946406154;671615531;
53026763;671615531;2394086492;
53026763;2394086492;671615534;
53026763;671615534;671615536;
53026763;671615536;671615539;
53026763;671615539;946406361;
53026763;946406361;946406175;
53026763;946406175;946406320;
53026763;946406320;946406146;
53026763;946406146;946406289;
53026763;946406289;946406110;
53026763;946406110;946406256;
53026763;946406256;946406342;
53026763;946406342;946406160;
53026763;946406160;946406302;
53026763;946406302;1111751562;
53026763;1111751562;1111751345;
53026763;1111751345;946406268;
116229668;948511604;948511624;
116229668;948511624;948511642;
116229668;948511642;948511596;
116229668;948511596;948511615;
117210809;1320247516;946406102;
117210809;946406102;946406182;
117210809;946406182;946406327;
117210922;248809295;1320247505;
117210922;1320247505;248809296;
117210922;248809296;1320247101;
117210922;1320247101;1320247332;
117210922;1320247332;248809293;
117210922;248809293;248809292;
117210922;248809292;1320247541;
117210922;1320247541;1320247694;
117210922;1320247694;248809291;
117210922;248809291;248809294;
117210922;248809294;1320247006;
117210922;1320247006;1320247256;
117210922;1320247256;1320247596;
117210922;1320247596;1320247742;
117210922;1320247742;1320247144;
117210823;671603893;3293329328;
117210823;3293329328;1320247537;
117210823;1320247537;1320247214;
117210823;1320247214;1320247429;
117210823;1320247429;1320247590;
117210823;1320247590;1320247736;
117210823;1320247736;1320247331;
117210823;1320247331;1320247691;
117210823;1320247691;1320247003;
117210823;1320247003;1320247431;
117210823;1320247431;1320247592;
117210823;1320247592;1320247738;
117210823;1320247738;1320247131;
117210823;1320247131;1320247509;
117210823;1320247509;1320247667;
117210823;1320247667;1320247518;
117210823;1320247518;1320247728;
117210823;1320247728;1320247111;
117210823;1320247111;1320247340;
117210823;1320247340;1320247655;
117210823;1320247655;1320246880;
117210823;1320246880;1320247195;
117210823;1320247195;1320247416;
117210823;1320247416;1320247715;
117210823;1320247715;1320247076;
117210823;1320247076;1320247314;
117210823;1320247314;1320247493;
117210823;1320247493;1320246858;
117210823;1320246858;1320247182;
117210823;1320247182;1320247396;
117210823;1320247396;1320247567;
117210823;1320247567;1320247047;
117210823;1320247047;1320247278;
117210823;1320247278;1320247471;
117210823;1320247471;1320247629;
117210823;1320247629;1320247168;
117210823;1320247168;1320247383;
117210823;1320247383;1320247548;
117210823;1320247548;1320247703;
117210823;1320247703;1320247237;
117210823;1320247237;1320247453;
117210823;1320247453;1320247611;
117210823;1320247611;1320247752;
117210823;1320247752;1320247357;
117210823;1320247357;1320247532;
117210823;1320247532;1320247688;
117210823;1320247688;1320247196;
117210813;1320247191;49570444;
81403250;49570454;49570452;
81403250;49570452;49570451;
81403250;49570451;49570450;
61794614;127384754;127384757;
61794614;127384757;2906333405;
61794614;2906333405;2906332876;
61794614;2906332876;946406161;
61794614;946406161;2906333419;
61794614;2906333419;946406262;
61794614;946406262;127384760;
61794614;127384760;946406281;
61794614;946406281;946406335;
61794614;946406335;127384765;
61794614;127384765;127384767;
61794614;127384767;2906340205;
61794614;2906340205;127384771;
61794614;127384771;1483654181;
61794614;1483654181;127384775;
135049642;1483654181;1483654168;
135049642;1483654168;1483654226;
135049642;1483654226;1483654228;
135049642;1483654228;1483654220;
135049642;1483654220;1483654213;
135049642;1483654213;1483654200;
135049642;1483654200;1483654197;
135049642;1483654197;1483654193;
135049642;1483654193;1483654189;
135049642;1483654189;1483654185;
135049642;1483654185;1483654176;
135049642;1483654176;1483654172;
135049642;1483654172;1483654161;
135049642;1483654161;1483654154;
117210908;49570444;49570442;
117210908;49570442;1788443812;
167450089;49570450;49570447;
167450089;49570447;946406247;
167450089;946406247;49570446;
167450089;49570446;1788443813;
167450089;1788443813;1320247191;
53026184;671603881;946406062;
53026184;946406062;671603884;
53026184;671603884;946406170;
53026184;946406170;671603885;
53026184;671603885;946406332;
53026184;946406332;1788443828;
53026184;1788443828;946406233;
53026184;946406233;946406192;
53026184;946406192;946406243;
53026184;946406243;946406179;
53026184;946406179;946406367;
53026184;946406367;671603887;
81233199;1788443826;946406259;
81233199;946406259;946406080;
81233199;946406080;946406158;
81233199;946406158;946406192;
117210850;1788443809;1320247516;
81233209;1788443806;946406137;
81233209;946406137;946406279;
81233209;946406279;1788443809;
81233193;946406082;946406224;
81233193;946406224;946406378;
81233193;946406378;946406194;
81233193;946406194;946406344;
81233181;946406266;946406091;
81233181;946406091;946406239;
81233181;946406239;946406067;
81233181;946406067;946406209;
81233181;946406209;946406359;
81233181;946406359;1788443823;
81233163;49570459;946406168;
81233163;946406168;1788443824;
81233163;1788443824;1788443825;
81233163;1788443825;946406243;
81403248;946406241;1788443830;
81403248;1788443830;1788443831;
81403248;1788443831;127384732;
81403248;127384732;946406152;
81403248;946406152;2578988227;
81403248;2578988227;127384737;
81403248;127384737;946406331;
81403248;946406331;2578988212;
81403248;2578988212;127384741;
251714506;2578988227;2578988221;
251714508;2578988212;2578988230;
81233183;946406206;2159988278;
81233183;2159988278;2578988223;
81233183;2578988223;2578988231;
81233183;2578988231;946406278;
81233216;946406197;2578988219;
81233216;2578988219;946406119;
81233216;946406119;946406264;
81233216;946406264;946406081;
81233216;946406081;946406306;
81233216;946406306;946406130;
81233216;946406130;946406273;
81233216;946406273;946406095;
81233190;946406362;946406252;
81233190;946406252;946406077;
81233190;946406077;2578988224;
81233190;2578988224;946406219;
81233190;946406219;946406374;
81233190;946406374;2578988233;
81233190;2578988233;946406189;
81233190;946406189;946406336;
81403244;948511606;948511643;
81403244;948511643;948511626;
81403244;948511626;948511639;
81403244;948511639;2578988232;
81403244;2578988232;948511625;
187211954;1979529650;1979529642;
187211947;946406263;1979529654;
187211947;1979529654;1979529650;
187211947;1979529650;1979529652;
187211947;1979529652;1979529647;
187211947;1979529647;1979529658;
81233189;49570463;946406145;
81233189;946406145;946406288;
81233187;946406098;946406321;
81233175;946406132;946406315;
81233175;946406315;946406275;
81233175;946406275;946406205;
81233175;946406205;946406098;
81233175;946406098;946406375;
81233175;946406375;946406176;
225094266;49570498;49570497;
225094266;49570497;49570496;
225094266;49570496;1272051749;
225094266;1272051749;49570494;
225094266;49570494;49570493;
225094266;49570493;49570492;
225094266;49570492;1788443803;
225094266;1788443803;49570490;
225094266;49570490;49570489;
225094266;49570489;1272052958;
225094266;1272052958;49570487;
225094266;49570487;49570486;
225094266;49570486;49570485;
225094266;49570485;1788443820;
225094266;1788443820;1788443822;
225094266;1788443822;49570484;
225094266;49570484;49570483;
225094266;49570483;49570482;
225094266;49570482;49570481;
225094266;49570481;49570479;
225094266;49570479;49570478;
225094266;49570478;1788443827;
225094266;1788443827;671615581;
225094266;671615581;49570475;
225094266;49570475;946406095;
225094266;946406095;49570473;
225094266;49570473;1788443823;
225094266;1788443823;946406159;
225094266;946406159;49570472;
225094266;49570472;49570470;
225102044;946406309;248809299;
225102048;2159988159;127384744;
225102048;127384744;2159988230;
225102048;2159988230;248809305;
225102048;248809305;127384747;
225102049;248809299;671603868;
117210840;1320247173;946406293;
117210840;946406293;946406149;
117210840;946406149;946406370;
117210840;946406370;946406333;
117210840;946406333;248809258;
117210840;248809258;2961305472;
117210840;2961305472;248809257;
117210840;248809257;946406325;
117210840;946406325;946406368;
117210840;946406368;1400274945;
117210840;1400274945;946406180;
117210840;946406180;946406214;
117210840;946406214;1400275045;
117210840;1400275045;946406135;
117210840;946406135;248809256;
117210840;248809256;946406242;
117210840;946406242;946406271;
117210840;946406271;946406093;
117210840;946406093;946406312;
117210840;946406312;49570454;
205998775;2159988159;2159988180;
205998775;2159988180;2159988163;
205998775;2159988163;2159988262;
205998775;2159988262;946406309;
81233213;946406068;946406064;
81403247;946406196;948511623;
81403247;948511623;948511610;
81403247;948511610;2159988206;
81403247;2159988206;948511591;
81403247;948511591;948511627;
53026179;127384747;2159988256;
53026179;2159988256;946406122;
53026179;946406122;127384750;
53026179;127384750;2159988209;
53026179;2159988209;2159988233;
53026179;2159988233;946406202;
53026179;946406202;946406300;
53026179;946406300;946406280;
53026179;946406280;946406156;
53026179;946406156;127384754;
230984965;1979529641;2394086511;
230984966;2394086500;2394086505;
230984968;1979529662;1979529645;
230984968;1979529645;1979529641;
230984967;1979529641;2394086507;
230984967;2394086507;2394086500;
230984967;2394086500;2394086508;
286964957;2906333457;2906340203;
286964957;2906340203;2906340215;
286964957;2906340215;2906340208;
286964957;2906340208;2906340201;
286964957;2906340201;2906340211;
286964957;2906340211;2906340206;
286964957;2906340206;948511624;
117210903;671603893;1320247632;
117210903;1320247632;1320247170;
117210903;1320247170;1320247386;
117210903;1320247386;1320247549;
117210903;1320247549;1320247706;
117210903;1320247706;1320247241;
117210903;1320247241;2961329610;
117210903;2961329610;1320247456;
117210903;1320247456;1320247616;
117210903;1320247616;1320247754;
117210903;1320247754;1320247362;
117210903;1320247362;1320247539;
117210903;1320247539;1320247690;
117210903;1320247690;1320246999;
117210903;1320246999;1320247430;
117210903;1320247430;1320247591;
117210903;1320247591;1320247737;
117210903;1320247737;1320247130;
117210903;1320247130;1320247507;
117210903;1320247507;1320247666;
117210903;1320247666;1320246934;
117210903;1320246934;1320247216;
117210903;1320247216;1320247575;
117210903;1320247575;2492172117;
117210903;2492172117;1320247724;
117210903;1320247724;1320247103;
117210903;1320247103;1320247488;
